Forward Packets	Forward Bytes	Delta Forward Packets	Delta Forward Bytes	Forward Instantaneous Packets per Second	Forward Average Packets per second	Forward Instantaneous Bytes per Second	Forward Average Bytes per second	Reverse Packets	Reverse Bytes	Delta Reverse Packets	Delta Reverse Bytes	DeltaReverse Instantaneous Packets per Second	Reverse Average Packets per second	Reverse Instantaneous Bytes per Second	Reverse Average Bytes per second	Traffic Type
64	4348	0	0	0.0	0.8311688311688312	0.0	56.467532467532465	107	14366	0	0	0.0	1.4078947368421053	0.0	189.02631578947367	dns
64	4348	0	0	0.0	0.8311688311688312	0.0	56.467532467532465	108	14545	1	179	1.0	1.4025974025974026	179.0	188.8961038961039	dns
64	4348	0	0	0.0	0.8205128205128205	0.0	55.743589743589745	108	14545	1	179	1.0	1.4025974025974026	179.0	188.8961038961039	dns
64	4348	0	0	0.0	0.8205128205128205	0.0	55.743589743589745	108	14545	0	0	0.0	1.3846153846153846	0.0	186.47435897435898	dns
64	4348	0	0	0.0	0.810126582278481	0.0	55.037974683544306	108	14545	0	0	0.0	1.3846153846153846	0.0	186.47435897435898	dns
64	4348	0	0	0.0	0.810126582278481	0.0	55.037974683544306	109	14718	1	173	1.0	1.379746835443038	173.0	186.30379746835442	dns
64	4348	0	0	0.0	0.8	0.0	54.35	109	14718	1	173	1.0	1.379746835443038	173.0	186.30379746835442	dns
64	4348	0	0	0.0	0.8	0.0	54.35	109	14718	0	0	0.0	1.3625	0.0	183.975	dns
65	4414	1	66	1.0	0.8024691358024691	66.0	54.49382716049383	109	14718	0	0	0.0	1.3625	0.0	183.975	dns
65	4414	1	66	1.0	0.8024691358024691	66.0	54.49382716049383	110	14789	1	71	1.0	1.3580246913580247	71.0	182.58024691358025	dns
74	5030	9	616	9.0	0.9024390243902439	616.0	61.34146341463415	110	14789	1	71	1.0	1.3580246913580247	71.0	182.58024691358025	dns
74	5030	9	616	9.0	0.9024390243902439	616.0	61.34146341463415	120	15735	10	946	10.0	1.4634146341463414	946.0	191.890243902439	dns
74	5030	0	0	0.0	0.891566265060241	0.0	60.602409638554214	120	15735	10	946	10.0	1.4634146341463414	946.0	191.890243902439	dns
74	5030	0	0	0.0	0.891566265060241	0.0	60.602409638554214	120	15735	0	0	0.0	1.4457831325301205	0.0	189.57831325301206	dns
74	5030	0	0	0.0	0.8809523809523809	0.0	59.88095238095238	120	15735	0	0	0.0	1.4457831325301205	0.0	189.57831325301206	dns
74	5030	0	0	0.0	0.8809523809523809	0.0	59.88095238095238	121	16090	1	355	1.0	1.4404761904761905	355.0	191.54761904761904	dns
74	5030	0	0	0.0	0.8705882352941177	0.0	59.1764705882353	121	16090	1	355	1.0	1.4404761904761905	355.0	191.54761904761904	dns
74	5030	0	0	0.0	0.8705882352941177	0.0	59.1764705882353	121	16090	0	0	0.0	1.423529411764706	0.0	189.2941176470588	dns
74	5030	0	0	0.0	0.8604651162790697	0.0	58.48837209302326	121	16090	0	0	0.0	1.423529411764706	0.0	189.2941176470588	dns
74	5030	0	0	0.0	0.8604651162790697	0.0	58.48837209302326	122	16390	1	300	1.0	1.4186046511627908	300.0	190.58139534883722	dns
74	5030	0	0	0.0	0.8505747126436781	0.0	57.81609195402299	122	16390	1	300	1.0	1.4186046511627908	300.0	190.58139534883722	dns
74	5030	0	0	0.0	0.8505747126436781	0.0	57.81609195402299	123	16641	1	251	1.0	1.4137931034482758	251.0	191.27586206896552	dns
74	5030	0	0	0.0	0.8409090909090909	0.0	57.15909090909091	123	16641	1	251	1.0	1.4137931034482758	251.0	191.27586206896552	dns
74	5030	0	0	0.0	0.8409090909090909	0.0	57.15909090909091	123	16641	0	0	0.0	1.3977272727272727	0.0	189.10227272727272	dns
74	5030	0	0	0.0	0.8314606741573034	0.0	56.51685393258427	123	16641	0	0	0.0	1.3977272727272727	0.0	189.10227272727272	dns
74	5030	0	0	0.0	0.8314606741573034	0.0	56.51685393258427	124	16964	1	323	1.0	1.3932584269662922	323.0	190.6067415730337	dns
74	5030	0	0	0.0	0.8222222222222222	0.0	55.888888888888886	124	16964	1	323	1.0	1.3932584269662922	323.0	190.6067415730337	dns
74	5030	0	0	0.0	0.8222222222222222	0.0	55.888888888888886	124	16964	0	0	0.0	1.3777777777777778	0.0	188.48888888888888	dns
74	5030	0	0	0.0	0.8131868131868132	0.0	55.27472527472528	124	16964	0	0	0.0	1.3777777777777778	0.0	188.48888888888888	dns
74	5030	0	0	0.0	0.8131868131868132	0.0	55.27472527472528	125	17233	1	269	1.0	1.3736263736263736	269.0	189.37362637362637	dns
75	5096	1	66	1.0	0.8152173913043478	66.0	55.391304347826086	125	17233	1	269	1.0	1.3736263736263736	269.0	189.37362637362637	dns
75	5096	1	66	1.0	0.8152173913043478	66.0	55.391304347826086	125	17233	0	0	0.0	1.358695652173913	0.0	187.31521739130434	dns
75	5096	0	0	0.0	0.8064516129032258	0.0	54.795698924731184	125	17233	0	0	0.0	1.358695652173913	0.0	187.31521739130434	dns
75	5096	0	0	0.0	0.8064516129032258	0.0	54.795698924731184	126	17304	1	71	1.0	1.3548387096774193	71.0	186.06451612903226	dns
84	5712	9	616	9.0	0.8936170212765957	616.0	60.765957446808514	126	17304	1	71	1.0	1.3548387096774193	71.0	186.06451612903226	dns
84	5712	9	616	9.0	0.8936170212765957	616.0	60.765957446808514	136	18192	10	888	10.0	1.446808510638298	888.0	193.53191489361703	dns
